"name","career_id","importance","category","sources"
"Ray Tracing","game-developer","LOW","CONCEPT","roadmap"
"RDBMS","game-developer","AVG","DATABASE","roadmap"
"Reactive Approach","game-developer","LOW","CONCEPT","roadmap"
"Reactive Model","game-developer","LOW","CONCEPT","roadmap"
"Reactor","game-developer","LOW","CONCEPT","roadmap"
"Real-time Ray Tracing","game-developer","LOW","CONCEPT","roadmap"
"Reflection","game-developer","AVG","CONCEPT","roadmap"
"Reinforcements Learning","game-developer","LOW","CONCEPT","roadmap"
"Reliability","game-developer","LOW","CONCEPT","roadmap"
"Rendering Equation","game-developer","LOW","CONCEPT","roadmap"
"REST","game-developer","HIGH","PROTOCOL","market-verified|roadmap"
"RPC / REST","game-developer","LOW","CONCEPT","roadmap"
"Rust","game-developer","HIGH","LANGUAGE","market-verified|roadmap"
"Security","game-developer","HIGH","CONCEPT","market-verified|roadmap"
"select","game-developer","LOW","CONCEPT","roadmap"
"Serialization","game-developer","LOW","CONCEPT","roadmap"
"Server-Side Development","game-developer","LOW","TOOL","roadmap"
"Shader","game-developer","LOW","CONCEPT","roadmap"
"Shadow","game-developer","LOW","CONCEPT","roadmap"
"Shadow Map","game-developer","LOW","CONCEPT","roadmap"
"Socket Programming","game-developer","LOW","CONCEPT","roadmap"
"Specular","game-developer","LOW","CONCEPT","roadmap"
"Spinlock","game-developer","LOW","CONCEPT","roadmap"
"SSL","game-developer","LOW","PROTOCOL","roadmap"
"Synchronization","game-developer","LOW","CONCEPT","roadmap"
"Synchrony","game-developer","LOW","CONCEPT","roadmap"
"Task-Based","game-developer","LOW","CONCEPT","roadmap"
"TCP","game-developer","LOW","PROTOCOL","roadmap"
"TCP vs UDP","game-developer","LOW","CONCEPT","roadmap"
"Tensorflow","game-developer","HIGH","LIBRARY","market-verified|roadmap"
"Texture","game-developer","LOW","CONCEPT","roadmap"
"Thread Local Storage","game-developer","LOW","CONCEPT","roadmap"
"TOML","game-developer","LOW","CONCEPT","roadmap"
"Tone Reproduction","game-developer","LOW","CONCEPT","roadmap"
"Transactions","game-developer","AVG","CONCEPT","roadmap"
"UDP","game-developer","LOW","PROTOCOL","roadmap"
"Unity 3D","game-developer","LOW","CONCEPT","roadmap"
"Unreal Engine","game-developer","AVG","CONCEPT","market-legacy|roadmap"
"Update Process","game-developer","LOW","CONCEPT","roadmap"
"Visibility and Occlusion","game-developer","LOW","CONCEPT","roadmap"
"Visual Perception","game-developer","LOW","CONCEPT","roadmap"
"Vulkan Ray Tracing","game-developer","LOW","CONCEPT","roadmap"
"Vulnerability","game-developer","LOW","CONCEPT","roadmap"
"Window Scaling","game-developer","LOW","CONCEPT","roadmap"
"Windows","game-developer","AVG","CONCEPT","market-legacy|roadmap"
"Winsock","game-developer","LOW","CONCEPT","roadmap"
"WSA Poll","game-developer","LOW","CONCEPT","roadmap"
"Allure","qa","LOW","TESTING","roadmap"
"Authentication / Authorization","qa","LOW","TESTING","roadmap"
"Azure DevOps Services","qa","LOW","CONCEPT","roadmap"
"Backend Automation","qa","LOW","TESTING","roadmap"
"Bamboo","qa","LOW","PLATFORM","roadmap"
"CI/CD","qa","AVG","CONCEPT","roadmap"
"Circle CI","qa","AVG","PLATFORM","roadmap"
"Cypress","qa","AVG","TESTING","market-legacy|roadmap"
"Detox","qa","LOW","TESTING","roadmap"
"Email Testing","qa","AVG","TESTING","market-legacy|roadmap"
"Espresso","qa","LOW","TESTING","roadmap"
"Frontend Automation","qa","LOW","TESTING","roadmap"
"Gatling","qa","AVG","FRAMEWORK","roadmap"
"Git","qa","AVG","TOOL","roadmap"
"GitLab CI","qa","LOW","TOOL","roadmap"
"Headless Testing","qa","LOW","TESTING","roadmap"
"Jenkins","qa","AVG","TOOL","roadmap"
"K6","qa","LOW","TESTING","roadmap"
"Karateframework","qa","LOW","TESTING","roadmap"
"Lighthouse","qa","AVG","TESTING","roadmap"
"Load & Performance Testing","qa","LOW","TESTING","roadmap"
"Locust","qa","LOW","TESTING","roadmap"
"Mailinator","qa","LOW","TESTING","roadmap"
"Manual Testing","qa","AVG","TESTING","market-legacy|roadmap"
"Mobile Automation","qa","LOW","TESTING","roadmap"
"OWASP 10","qa","LOW","TESTING","roadmap"
"Playwright","qa","HIGH","TESTING","market-verified|roadmap"
"Postman / Newman","qa","LOW","CONCEPT","roadmap"
"Project Management","qa","HIGH","CONCEPT","market-verified|roadmap"
"Puppeteer","qa","AVG","TESTING","roadmap"
"RCA","qa","LOW","TESTING","roadmap"
"Reporting","qa","LOW","TESTING","roadmap"
"REST Assured","qa","AVG","TESTING","market-legacy|roadmap"
"SDLC Delivery Model","qa","LOW","CONCEPT","roadmap"
"Secrets Management","qa","AVG","TESTING","market-legacy|roadmap"
"Security Testing","qa","AVG","TESTING","market-legacy|roadmap"
"TDD","qa","AVG","CONCEPT","roadmap"
"TeamCity","qa","AVG","CONCEPT","roadmap"
"Test Cases and Scenarios","qa","LOW","TESTING","roadmap"
"Test Oracles","qa","LOW","TESTING","roadmap"
"Test Prioritization","qa","LOW","TESTING","roadmap"
"Testing Data Management","qa","LOW","TESTING","roadmap"
"Testing Methodologies","qa","LOW","TESTING","roadmap"
"TestRail","qa","LOW","TESTING","roadmap"
"Travis CI","qa","LOW","PLATFORM","roadmap"
"Verification and Validation","qa","LOW","TESTING","roadmap"
"Version Control System","qa","LOW","TOOL","roadmap"
"1-D Dynamic Programming","software-architect","LOW","CONCEPT","roadmap"
"2 3 4 Trees","software-architect","LOW","CONCEPT","roadmap"
"2 3 Search Trees","software-architect","LOW","CONCEPT","roadmap"
"2-D Dynamic Programming","software-architect","LOW","CONCEPT","roadmap"
"99.9% Availability - three 9s","software-architect","LOW","CONCEPT","roadmap"
"A* Algorithm","software-architect","LOW","CONCEPT","roadmap"
"ACID Model","software-architect","LOW","DATABASE","roadmap"
"ACID, CAP Theorem","software-architect","LOW","CONCEPT","roadmap"
"Active - Active","software-architect","LOW","CONCEPT","roadmap"
"Actors","software-architect","LOW","CONCEPT","roadmap"
"Advanced Data Structures","software-architect","LOW","CONCEPT","roadmap"
"Advanced Graphs","software-architect","LOW","CONCEPT","roadmap"
"Algorithmic Complexity","software-architect","LOW","CONCEPT","roadmap"
"AP - Availability + Partition Tolerance","software-architect","LOW","CONCEPT","roadmap"
"API Semantics","software-architect","LOW","CONCEPT","roadmap"
"APIs & Integrations","software-architect","LOW","CONCEPT","roadmap"
"Architectural Patterns","software-architect","AVG","CONCEPT","roadmap"
"Architectural Principles","software-architect","LOW","CONCEPT","roadmap"
"Architectural Styles","software-architect","LOW","CONCEPT","roadmap"
"Architecture","software-architect","HIGH","CONCEPT","market-verified|roadmap"
"Arrays & Hashing","software-architect","LOW","CONCEPT","roadmap"
"Asymptotic Notation","software-architect","LOW","CONCEPT","roadmap"
"Asynchronism","software-architect","LOW","CONCEPT","roadmap"
"Auth Strategies","software-architect","AVG","CONCEPT","roadmap"
"Automate Here","software-architect","LOW","CONCEPT","roadmap"
"Availability in Numbers","software-architect","LOW","CONCEPT","roadmap"
"Availability Monitoring","software-architect","LOW","CONCEPT","roadmap"
"Availability Patterns","software-architect","LOW","CONCEPT","roadmap"
"Availability vs Consistency","software-architect","LOW","CONCEPT","roadmap"
"AVL Trees","software-architect","LOW","CONCEPT","roadmap"
"BABOK","software-architect","LOW","FRAMEWORK","roadmap"
"Back Tracking","software-architect","LOW","CONCEPT","roadmap"
"Balanced Search Trees","software-architect","LOW","CONCEPT","roadmap"
"Basic Data Structures","software-architect","LOW","CONCEPT","roadmap"
"Basic Math Skills","software-architect","LOW","CONCEPT","roadmap"
"Bellman Ford's Algorithm","software-architect","LOW","CONCEPT","roadmap"
"Big O","software-architect","LOW","CONCEPT","roadmap"
"Big Omega","software-architect","LOW","CONCEPT","roadmap"
"Binary Search","software-architect","LOW","CONCEPT","roadmap"
"Bit Manipulation","software-architect","LOW","CONCEPT","roadmap"
"Bitwise Operators","software-architect","LOW","CONCEPT","roadmap"
"Blackboard Pattern","software-architect","LOW","CONCEPT","roadmap"
"BPM, BPEL","software-architect","LOW","CONCEPT","roadmap"
"Breadth First Search","software-architect","LOW","CONCEPT","roadmap"
"Brute Force","software-architect","LOW","CONCEPT","roadmap"
"Bubble Sort","software-architect","LOW","CONCEPT","roadmap"
"Busy Database","software-architect","LOW","CONCEPT","roadmap"
"Busy Frontend","software-architect","LOW","CONCEPT","roadmap"
"Caches","software-architect","LOW","CONCEPT","roadmap"
"CAP Theorem","software-architect","AVG","CONCEPT","roadmap"
"CDN","software-architect","LOW","CONCEPT","roadmap"
"Character Encodings","software-architect","LOW","CONCEPT","roadmap"
"CI/CD","software-architect","AVG","CONCEPT","roadmap"
"Circuit Breaker","software-architect","AVG","CONCEPT","roadmap"
"Class Diagrams","software-architect","LOW","CONCEPT","roadmap"
"Clean Code Principles","software-architect","LOW","CONCEPT","roadmap"
"Client / Server","software-architect","LOW","CONCEPT","roadmap"
"Cloud Design Patterns","software-architect","AVG","PLATFORM","market-legacy|roadmap"
"Cloud Providers","software-architect","AVG","PLATFORM","market-legacy|roadmap"
"Co-NP","software-architect","LOW","CONCEPT","roadmap"
"Combinatorics","software-architect","LOW","CONCEPT","roadmap"
"Common UML Diagrams","software-architect","LOW","CONCEPT","roadmap"
"Complex Data Structures","software-architect","LOW","CONCEPT","roadmap"
"Complexity Classes","software-architect","LOW","CONCEPT","roadmap"
"Composition over Inheritance","software-architect","LOW","CONCEPT","roadmap"
"Concurrency in Multiple Cores","software-architect","LOW","CONCEPT","roadmap"
"Constant","software-architect","LOW","CONCEPT","roadmap"
"Containers","software-architect","AVG","PLATFORM","roadmap"
"Content Delivery Networks","software-architect","LOW","CONCEPT","roadmap"
"CPU Cache","software-architect","LOW","CONCEPT","roadmap"
"CPU Interrupts","software-architect","LOW","CONCEPT","roadmap"
"CQRS, Eventual Consistency","software-architect","LOW","CONCEPT","roadmap"
"Data Management","software-architect","LOW","CONCEPT","roadmap"
"Data Structures","software-architect","AVG","CONCEPT","roadmap"
"Database Caching","software-architect","LOW","CONCEPT","roadmap"
"Database Federation","software-architect","LOW","CONCEPT","roadmap"
"Databases","software-architect","AVG","DATABASE","roadmap"
"DDD","software-architect","LOW","CONCEPT","roadmap"
"Depth First Search","software-architect","LOW","CONCEPT","roadmap"
"Design & Architecture","software-architect","LOW","CONCEPT","roadmap"
"Design Patterns","software-architect","LOW","CONCEPT","roadmap"
"Design Principles","software-architect","LOW","CONCEPT","roadmap"
"Dijkstra's Algorithm","software-architect","LOW","CONCEPT","roadmap"
"Distributed Systems","software-architect","LOW","CONCEPT","roadmap"
"DML","software-architect","LOW","DATABASE","roadmap"
"DNS","software-architect","AVG","PROTOCOL","roadmap"
"Documentation","software-architect","AVG","CONCEPT","roadmap"
"Domain Name System","software-architect","LOW","CONCEPT","roadmap"
"Domain-Driven Design","software-architect","LOW","CONCEPT","roadmap"
"DRY","software-architect","LOW","CONCEPT","roadmap"
"Encapsulate what varies","software-architect","LOW","CONCEPT","roadmap"
"Encapsulation","software-architect","AVG","CONCEPT","roadmap"
"Endianess","software-architect","LOW","CONCEPT","roadmap"
"Enterprise Patterns","software-architect","LOW","CONCEPT","roadmap"
"Entity-Relationship Model","software-architect","LOW","DATABASE","roadmap"
"ESB, SOAP","software-architect","LOW","CONCEPT","roadmap"
"Estimate and Evaluate","software-architect","LOW","CONCEPT","roadmap"
"Event-Driven","software-architect","LOW","CONCEPT","roadmap"
"Exponential","software-architect","LOW","CONCEPT","roadmap"
"Factorial","software-architect","LOW","CONCEPT","roadmap"
"Fail-Over","software-architect","LOW","CONCEPT","roadmap"
"Finding Hamiltonian Paths","software-architect","LOW","CONCEPT","roadmap"
"Firewalls","software-architect","AVG","CONCEPT","roadmap"
"Floating Point Math","software-architect","LOW","CONCEPT","roadmap"
"Focus on these","software-architect","LOW","CONCEPT","roadmap"
"Ford-Fulkerson Algorithm","software-architect","LOW","CONCEPT","roadmap"
"Frameworks","software-architect","AVG","FRAMEWORK","roadmap"
"GoF Design Patterns","software-architect","LOW","CONCEPT","roadmap"
"Graph Data Structures","software-architect","LOW","CONCEPT","roadmap"
"Graph Databases","software-architect","LOW","DATABASE","roadmap"
"GraphQL","software-architect","HIGH","PROTOCOL","market-verified|roadmap"
"Graphs","software-architect","LOW","CONCEPT","roadmap"
"Greedy","software-architect","LOW","CONCEPT","roadmap"
"Greedy Algorithms","software-architect","LOW","CONCEPT","roadmap"
"gRPC","software-architect","AVG","PROTOCOL","market-legacy|roadmap"
"Hashing Algorithms","software-architect","AVG","CONCEPT","roadmap"
"Health Endpoint Monitoring","software-architect","LOW","CONCEPT","roadmap"
"Health Monitoring","software-architect","LOW","CONCEPT","roadmap"
"Heap","software-architect","LOW","CONCEPT","roadmap"
"Heap / Priority Queue","software-architect","LOW","CONCEPT","roadmap"
"Heap Sort","software-architect","LOW","CONCEPT","roadmap"
"Horizontal vs Vertical Scaling","software-architect","LOW","CONCEPT","roadmap"
"How Computers Calculate","software-architect","LOW","CONCEPT","roadmap"
"How Computers Work","software-architect","LOW","CONCEPT","roadmap"
"How CPU Executes Programs","software-architect","LOW","CONCEPT","roadmap"
"HTTP, HTTPS","software-architect","AVG","CONCEPT","roadmap"
"Huffman Coding","software-architect","LOW","CONCEPT","roadmap"
"IAF","software-architect","LOW","FRAMEWORK","roadmap"
"Idempotent Operations","software-architect","LOW","TOOL","roadmap"
"Identity Maps","software-architect","LOW","CONCEPT","roadmap"
"Implementation Semantics","software-architect","LOW","CONCEPT","roadmap"
"Important Skills to Learn","software-architect","LOW","CONCEPT","roadmap"
"In-Order Traversal","software-architect","LOW","CONCEPT","roadmap"
"Indexing","software-architect","LOW","CONCEPT","roadmap"
"Infrastructure as Code","software-architect","AVG","CONCEPT","roadmap"
"Inheritance","software-architect","AVG","CONCEPT","roadmap"
"Insertion Sort","software-architect","LOW","CONCEPT","roadmap"
"Instructions and Programs","software-architect","LOW","CONCEPT","roadmap"
"Interview Preparation Tips","software-architect","LOW","CONCEPT","roadmap"
"Key-Value Store","software-architect","LOW","DATABASE","roadmap"
"Knapsack Problem","software-architect","LOW","CONCEPT","roadmap"
"Kruskal's Algorithm","software-architect","LOW","CONCEPT","roadmap"
"Latency vs Throughput","software-architect","LOW","CONCEPT","roadmap"
"LFU Cache","software-architect","LOW","CONCEPT","roadmap"
"Linked List","software-architect","AVG","CONCEPT","roadmap"
"Linux / Unix","software-architect","LOW","PLATFORM","roadmap"
"Little Endian","software-architect","LOW","CONCEPT","roadmap"
"Load Balancers","software-architect","LOW","CONCEPT","roadmap"
"Load Balancing","software-architect","AVG","CONCEPT","roadmap"
"Lock / Mutex / Semaphore","software-architect","LOW","CONCEPT","roadmap"
"Locking","software-architect","LOW","DATABASE","roadmap"
"Logarithmic","software-architect","LOW","CONCEPT","roadmap"
"Longest Path Problem","software-architect","LOW","CONCEPT","roadmap"
"LRU Cache","software-architect","LOW","CONCEPT","roadmap"
"Maze Solving Problem","software-architect","LOW","CONCEPT","roadmap"
"Memory Management","software-architect","AVG","CONCEPT","roadmap"
"Merge Sort","software-architect","LOW","CONCEPT","roadmap"
"Messaging","software-architect","LOW","CONCEPT","roadmap"
"Messaging Queues","software-architect","LOW","CONCEPT","roadmap"
"MFU Cache","software-architect","LOW","CONCEPT","roadmap"
"Microservices","software-architect","HIGH","CONCEPT","market-verified|roadmap"
"Model-View Controller","software-architect","LOW","CONCEPT","roadmap"
"Monitoring","software-architect","AVG","CONCEPT","roadmap"
"Monolithic","software-architect","LOW","CONCEPT","roadmap"
"MVC, MVP, MVVM","software-architect","LOW","CONCEPT","roadmap"
"Networking","software-architect","HIGH","CONCEPT","market-verified|roadmap"
"Networks","software-architect","LOW","CONCEPT","roadmap"
"Non-Tail Recursion","software-architect","LOW","CONCEPT","roadmap"
"Normalization / Denormalization","software-architect","LOW","DATABASE","roadmap"
"NoSQL","software-architect","AVG","DATABASE","roadmap"
"NP Complete","software-architect","LOW","CONCEPT","roadmap"
"NP Hard","software-architect","LOW","CONCEPT","roadmap"
"Object Oriented Programming","software-architect","AVG","CONCEPT","roadmap"
"OOP","software-architect","HIGH","CONCEPT","market-verified|roadmap"
"Operations Knowledge","software-architect","LOW","PLATFORM","roadmap"
"Organize code by actor it belongs to","software-architect","LOW","CONCEPT","roadmap"
"OWASP","software-architect","LOW","CONCEPT","roadmap"
"OWASP Top 10","software-architect","AVG","CONCEPT","roadmap"
"P","software-architect","LOW","LANGUAGE","roadmap"
"Paradigm Features","software-architect","LOW","CONCEPT","roadmap"
"Patterns & Design Principles","software-architect","LOW","CONCEPT","roadmap"
"Performance Antipatterns","software-architect","LOW","CONCEPT","roadmap"
"Performance Monitoring","software-architect","AVG","CONCEPT","roadmap"
"Performance vs Scalability","software-architect","LOW","CONCEPT","roadmap"
"PKI","software-architect","LOW","CONCEPT","roadmap"
"Platforms to Practice","software-architect","LOW","CONCEPT","roadmap"
"Polymorphism","software-architect","LOW","CONCEPT","roadmap"
"Polynomial","software-architect","LOW","CONCEPT","roadmap"
"PoSA Patterns","software-architect","LOW","CONCEPT","roadmap"
"Post Order Traversal","software-architect","LOW","CONCEPT","roadmap"
"Pre-Order Traversal","software-architect","LOW","CONCEPT","roadmap"
"Prim's Algorithm","software-architect","LOW","CONCEPT","roadmap"
"Primary Principles","software-architect","LOW","CONCEPT","roadmap"
"Probability","software-architect","AVG","CONCEPT","roadmap"
"Problem Solving Techniques","software-architect","LOW","CONCEPT","roadmap"
"Process Forking","software-architect","AVG","CONCEPT","roadmap"
"Processes and Threads","software-architect","LOW","CONCEPT","roadmap"
"Processes vs Threads","software-architect","LOW","CONCEPT","roadmap"
"Programming Fundamentals","software-architect","AVG","CONCEPT","roadmap"
"Publish-Subscribe","software-architect","LOW","CONCEPT","roadmap"
"Quick Sort","software-architect","LOW","CONCEPT","roadmap"
"Rabin-Karp Algorithm","software-architect","LOW","CONCEPT","roadmap"
"RDBMS","software-architect","AVG","DATABASE","roadmap"
"Recursion","software-architect","AVG","CONCEPT","roadmap"
"Red / Black Trees","software-architect","LOW","CONCEPT","roadmap"
